8565527513,1763493382,925,22,7,True,0,,0,0,,58,8,28,16,10,2025-11-18T22:52:36.850481,26,16,39,381.6,457.4,219,18,15,28,18,373.0,334.2,183,42
8565527100,1763493361,1780,22,0,False,0,,,,,58,3,12,61,10,2025-11-18T22:52:38.077440,11,61,22,285.2,328.2,357,22,61,13,107,505.4,669.2,650,47
8565526807,1763493352,1785,22,7,True,0,,0,0,,58,8,53,28,10,2025-11-18T22:52:39.248194,53,29,79,535.8,743.6,660,39,27,55,48,406.6,507.6,467,28
8565526603,1763493342,1841,22,7,True,0,,0,0,,58,9,39,16,10,2025-11-18T22:52:40.426419,38,16,80,475.4,599.6,550,34,16,39,32,376.6,465.6,704,44
8565526314,1763493327,1792,22,7,False,0,,0,0,,58,8,16,51,10,2025-11-18T22:52:41.606294,14,51,33,324.2,383.0,444,26,51,16,78,570.2,758.8,813,42
8565526305,1763493328,1786,4,0,False,0,,,,,58,8,20,51,10,2025-11-18T22:52:42.828499,17,51,40,319.6,420.4,369,29,49,20,96,546.4,701.2,617,38
8565526302,1763493327,1553,4,0,True,0,,,,,58,,35,17,10,2025-11-18T22:52:44.041791,30,17,34,450.2,530.6,479,26,16,37,16,344.6,393.0,376,19
8565526203,1763493322,1143,22,7,False,0,,0,0,,58,3,4,123,10,2025-11-18T22:52:45.220500,1,125,5,215.2,131.2,10,0,120,4,204,635.4,544.8,312,44
8565526201,1763493317,1539,4,0,False,0,,,,,58,3,25,47,10,2025-11-18T22:52:46.595482,24,47,33,368.8,456.2,367,36,46,25,61,539.2,669.8,555,39
8565526010,1763493312,1648,4,0,True,0,,,,,58,8,48,13,10,2025-11-18T22:52:47.817918,45,13,95,466.6,603.6,452,31,12,48,24,264.0,336.6,218,12
8565525910,1763493307,1569,22,7,False,0,,0,0,,58,2,3,25,10,2025-11-18T22:52:48.990897,3,25,4,308.8,348.8,489,22,25,3,53,527.8,509.4,628,39
8565525808,1763493303,1717,22,0,True,0,,,,,58,8,39,14,10,2025-11-18T22:52:50.192599,39,14,84,502.0,648.4,675,51,13,39,27,316.8,392.6,510,24
8565525806,1763493302,1734,22,7,False,0,,0,0,,58,8,23,52,10,2025-11-18T22:52:51.373410,23,52,42,330.4,366.4,400,23,52,23,96,558.6,664.0,675,43
8565525804,1763493302,1826,22,7,False,0,,0,0,,58,8,24,45,10,2025-11-18T22:52:52.550561,24,45,47,401.0,504.2,511,22,42,24,75,517.6,638.4,650,30
8565525715,1763493286,1601,22,7,True,0,,0,0,,58,8,38,26,10,2025-11-18T22:52:53.741422,36,26,56,460.2,545.0,406,32,25,38,25,356.6,452.4,439,30
8565525602,1763493297,1809,22,7,True,0,,0,0,,58,20,42,10,10,2025-11-18T22:52:54.921009,41,10,75,531.2,663.6,776,36,9,42,16,322.8,421.2,575,7
8565525514,1763493292,1902,22,7,False,0,,0,0,,58,8,21,43,10,2025-11-18T22:52:56.197803,20,43,36,373.4,486.4,619,41,43,21,60,473.6,627.8,670,40
8565525419,1763493287,1904,22,0,False,0,,,,,58,3,20,45,10,2025-11-18T22:52:57.580719,18,45,25,372.8,467.8,533,24,44,20,59,523.4,752.2,931,38
8565525414,1763493282,1103,22,7,False,0,,0,0,,58,8,15,20,10,2025-11-18T22:52:58.923845,15,20,13,353.0,284.6,199,19,20,15,21,395.0,440.0,363,38
8565525401,1763493288,1835,22,7,True,0,,0,0,,58,3,53,19,10,2025-11-18T22:53:00.128019,53,20,88,554.4,775.8,700,54,18,54,26,339.6,450.2,517,33
8565525305,1763493272,1998,22,0,False,0,,,,,58,9,39,71,10,2025-11-18T22:53:01.337222,34,73,62,403.4,595.2,471,4,71,40,89,532.0,820.4,597,15
8565525200,1763493272,1327,22,7,False,0,,0,0,,58,8,10,33,10,2025-11-18T22:53:02.530453,10,33,9,263.0,285.6,311,36,33,10,48,532.2,572.6,567,45
8565525101,1763493273,1573,22,7,False,0,,0,0,,58,8,18,46,10,2025-11-18T22:53:03.817225,13,46,42,355.0,421.0,508,19,45,18,101,598.8,761.8,716,37
8565524802,1763493262,1867,4,0,True,0,,,,,58,,43,15,10,2025-11-18T22:53:05.023632,42,15,76,536.4,687.6,796,16,14,43,18,383.2,474.0,746,50
8565524718,1763493251,1616,22,7,True,0,,0,0,,58,8,35,4,10,2025-11-18T22:53:06.244288,35,4,64,496.6,531.0,590,37,4,35,6,265.8,327.4,424,32
8565524613,1763493243,1956,22,7,True,0,,0,0,,58,8,41,31,10,2025-11-18T22:53:07.422615,41,31,68,456.0,623.6,550,34,31,41,36,334.0,440.0,489,33
8565524601,1763493253,1759,22,7,False,0,,0,0,,58,8,13,46,10,2025-11-18T22:53:08.590346,12,46,15,309.0,384.2,560,27,46,13,76,568.6,685.0,822,52
8565524408,1763493236,1813,22,7,True,0,,0,0,,58,8,46,20,10,2025-11-18T22:53:09.770338,46,20,80,595.2,722.8,820,50,20,46,28,362.0,428.6,613,22
8565524216,1763493233,1951,22,7,True,0,,0,0,,58,9,51,21,10,2025-11-18T22:53:10.949883,50,21,75,486.2,593.0,579,56,21,51,55,397.0,474.4,525,40
8565524109,1763493206,1772,4,0,True,0,,,,,58,9,62,15,10,2025-11-18T22:53:12.223104,61,15,92,551.0,675.8,704,60,15,62,24,309.0,358.6,339,7
8565524018,1763493221,1509,22,7,True,0,,0,0,,58,8,28,14,10,2025-11-18T22:53:13.403159,28,14,53,524.8,506.8,603,37,12,28,20,368.6,425.6,544,48
8565523815,1763493216,1903,22,7,False,0,,0,0,,58,9,20,33,10,2025-11-18T22:53:14.571422,20,33,32,365.2,460.0,593,30,33,21,67,557.6,670.4,962,63
8565523801,1763493218,1783,22,7,True,0,,0,0,,58,8,40,16,10,2025-11-18T22:53:15.767768,38,16,82,524.2,602.6,675,26,15,40,22,321.0,379.0,543,44
8565523609,1763493206,1794,4,0,True,0,,,,,58,10,58,28,10,2025-11-18T22:53:17.001501,57,28,101,561.6,769.2,583,30,27,59,49,362.6,466.2,424,26
8565523408,1763493197,1963,4,0,True,0,,,,,58,9,62,15,10,2025-11-18T22:53:18.226352,62,15,95,468.6,560.2,512,43,12,62,25,329.8,422.4,342,2
8565523405,1763493196,1658,4,0,True,0,,,,,58,3,65,27,10,2025-11-18T22:53:19.465401,65,27,71,549.4,706.2,588,35,24,65,40,388.8,449.8,349,12
8565523015,1763493182,2093,22,0,True,0,,,,,58,3,33,20,10,2025-11-18T22:53:20.788247,33,20,71,541.4,682.0,984,38,19,33,31,392.4,476.8,696,20
8565523004,1763493177,1778,22,7,True,0,,0,0,,58,8,47,16,10,2025-11-18T22:53:22.100452,47,16,54,565.4,691.0,831,61,16,48,22,349.2,439.8,612,27
8565522918,1763493176,1854,22,7,True,0,,0,0,,58,3,63,20,10,2025-11-18T22:53:23.302797,62,20,117,549.8,761.8,599,46,20,63,30,346.2,431.0,521,27
8565522917,1763493176,1969,22,7,True,0,,0,0,,58,8,25,21,10,2025-11-18T22:53:24.490688,25,21,44,479.0,578.0,888,33,18,27,32,341.6,463.6,628,24
8565522902,1763493177,1857,22,7,True,0,,0,0,,58,8,49,28,10,2025-11-18T22:53:25.676646,49,28,96,527.8,723.4,744,33,28,49,52,369.2,444.2,478,15
8565522808,1763493172,1980,4,0,False,0,,,,,58,8,34,59,10,2025-11-18T22:53:26.987004,34,59,36,369.6,574.4,382,12,57,34,82,464.8,660.4,455,23
8565522806,1763493172,2069,22,7,True,0,,0,0,,58,8,40,15,10,2025-11-18T22:53:28.264095,40,15,73,560.4,764.6,1051,45,15,41,31,379.6,456.8,739,29
8565522802,1763493172,1990,22,7,False,0,,0,0,,58,8,10,42,10,2025-11-18T22:53:29.487883,10,42,14,314.2,376.0,651,70,42,10,54,493.2,611.8,672,32
8565522718,1763493168,1829,22,7,False,0,,0,0,,58,3,24,66,10,2025-11-18T22:53:30.668258,21,66,43,338.4,417.6,298,27,64,24,91,544.2,731.0,654,48
8565522717,1763493167,2039,22,7,True,0,,0,0,,58,3,41,28,10,2025-11-18T22:53:31.940350,41,28,54,520.6,732.6,764,32,27,41,49,445.8,589.8,677,33
8565522716,1763493167,2084,22,7,False,0,,0,0,,58,8,38,71,10,2025-11-18T22:53:33.122419,36,71,60,448.2,626.6,727,44,70,38,126,547.2,826.8,619,39
8565522713,1763493167,1908,4,0,True,0,,,,,58,3,47,19,10,2025-11-18T22:53:34.343458,47,19,73,534.8,690.6,762,27,18,47,36,433.2,529.6,932,20
8565522618,1763493162,1703,22,7,True,0,,0,0,,58,3,45,23,10,2025-11-18T22:53:35.546447,44,23,101,536.6,629.2,557,39,23,45,31,349.8,438.4,428,36
8565522601,1763493162,1910,22,0,True,0,,,,,58,3,66,15,10,2025-11-18T22:53:36.791538,66,15,128,485.0,651.8,464,41,15,67,23,266.8,321.6,339,10
8565522504,1763493157,1935,22,7,False,0,,0,0,,58,8,9,50,10,2025-11-18T22:53:37.980944,8,50,15,328.8,404.8,642,21,49,9,82,544.6,623.6,743,38
8565522502,1763493157,1667,22,7,True,0,,0,0,,58,8,51,22,10,2025-11-18T22:53:39.163834,51,22,86,514.6,659.8,628,48,20,52,30,363.4,451.4,430,33
8565522419,1763493156,1893,22,7,True,0,,0,0,,58,3,48,19,10,2025-11-18T22:53:40.342776,48,19,83,530.6,658.0,655,43,19,48,32,299.2,340.8,459,37
8565522401,1763493152,1885,22,7,True,0,,0,0,,58,9,38,25,10,2025-11-18T22:53:41.550251,38,25,63,505.2,666.2,758,67,23,38,53,352.6,503.0,415,39
8565522307,1763493148,1954,22,7,False,0,,0,0,,58,8,32,44,10,2025-11-18T22:53:42.737814,30,44,51,382.0,523.2,524,61,43,32,93,523.2,687.8,595,25
8565522305,1763493146,1996,22,7,False,0,,0,0,,58,5,25,44,10,2025-11-18T22:53:43.910884,24,44,50,432.2,554.4,649,11,43,25,73,563.4,746.8,930,44
8565522116,1763493132,2034,22,7,False,0,,0,0,,58,5,31,49,10,2025-11-18T22:53:45.089564,31,49,57,383.6,528.2,608,26,48,31,112,526.6,803.6,745,17
8565522010,1763493131,2035,22,7,False,0,,0,0,,58,8,31,49,10,2025-11-18T22:53:46.278386,26,49,53,441.2,608.0,784,29,49,31,105,533.4,684.2,696,21
8565521912,1763493121,1829,22,7,False,0,,0,0,,58,3,25,55,10,2025-11-18T22:53:47.680684,22,55,53,414.2,510.4,594,37,52,25,117,604.2,771.6,726,11
8565521902,1763493132,1638,4,0,True,0,,,,,58,8,71,19,10,2025-11-18T22:53:48.918540,70,19,87,430.0,579.6,327,19,13,71,28,285.0,362.2,114,2
8565521900,1763493133,1949,22,0,True,0,,,,,58,8,34,11,10,2025-11-18T22:53:50.125997,34,11,71,544.6,612.6,679,50,11,34,20,348.2,415.2,699,21
8565521811,1763493127,1858,22,0,False,0,,,,,58,8,18,30,10,2025-11-18T22:53:51.348602,16,31,13,367.6,348.6,424,28,30,18,20,456.0,416.2,341,52
8565521803,1763493126,1773,22,0,True,0,,,,,58,8,46,16,10,2025-11-18T22:53:52.587716,45,16,82,523.6,653.2,761,45,15,46,28,325.0,423.2,364,15
8565521713,1763493122,1802,22,0,False,0,,,,,58,3,10,57,10,2025-11-18T22:53:53.804213,9,57,21,249.8,315.4,241,9,57,10,77,508.4,626.6,501,48
8565521615,1763493122,1717,22,7,True,0,,0,0,,58,8,35,14,10,2025-11-18T22:53:54.989646,35,14,59,493.0,596.0,645,34,14,35,23,325.4,390.6,523,46
8565521518,1763493116,1255,22,7,True,0,,0,0,,58,8,31,10,10,2025-11-18T22:53:56.163181,31,10,49,420.6,414.4,362,30,7,31,10,353.2,293.0,193,22
8565521500,1763493116,1744,22,7,True,0,,0,0,,58,3,39,8,10,2025-11-18T22:53:57.348442,35,8,65,519.6,638.4,804,54,8,39,16,290.0,349.6,438,35
8565521416,1763493112,2116,22,7,False,0,,0,0,,58,9,34,38,10,2025-11-18T22:53:58.531414,33,38,44,442.4,578.2,817,38,37,34,82,476.8,623.6,661,21
8565521410,1763493112,1792,22,7,True,0,,0,0,,58,8,36,11,10,2025-11-18T22:53:59.715391,36,11,71,532.0,630.2,634,56,11,36,17,281.2,365.4,509,21
8565521403,1763493108,1965,22,7,True,0,,0,0,,58,3,56,35,10,2025-11-18T22:54:00.918623,56,35,108,501.0,693.6,500,37,33,56,60,387.0,504.2,461,21
8565521402,1763493108,2180,22,7,False,0,,0,0,,58,8,20,46,10,2025-11-18T22:54:02.355621,19,46,43,369.8,458.4,769,19,45,20,83,544.8,692.6,896,35
8565521309,1763493097,1822,22,7,True,0,,0,0,,58,5,48,21,10,2025-11-18T22:54:03.537285,46,22,107,540.6,675.6,641,23,20,48,38,401.2,554.4,600,39
8565521308,1763493096,2012,22,7,False,0,,0,0,,58,15,19,52,10,2025-11-18T22:54:04.719461,19,52,24,401.4,498.4,836,20,52,19,92,537.8,663.0,673,16
8565521214,1763493098,1142,22,7,True,0,,0,0,,58,8,26,3,10,2025-11-18T22:54:05.914201,25,3,24,502.4,451.2,499,33,3,26,2,300.8,378.4,446,6
8565521212,1763493097,2216,4,0,False,0,,,,,58,9,36,73,10,2025-11-18T22:54:07.128212,33,73,57,389.0,547.0,440,14,71,36,94,598.6,967.2,883,23
8565521211,1763493097,1815,22,0,False,0,,,,,58,3,21,39,10,2025-11-18T22:54:08.428285,21,39,36,330.4,380.8,432,33,38,21,67,489.2,596.2,658,22
8565521209,1763493096,2212,22,7,True,0,,0,0,,58,8,46,18,10,2025-11-18T22:54:09.631341,46,18,81,527.4,720.4,888,32,18,46,32,377.8,465.8,842,32
8565521107,1763493098,1236,22,7,True,0,,0,0,,58,3,23,8,10,2025-11-18T22:54:10.814779,23,8,35,449.0,446.8,453,29,8,23,13,278.8,315.4,328,57
8565521106,1763493098,1722,22,0,False,0,,,,,58,8,14,34,10,2025-11-18T22:54:12.086201,14,34,25,269.0,312.2,390,21,34,14,37,582.2,655.6,1021,33
8565521103,1763493097,1870,22,7,True,0,,0,0,,58,14,37,21,10,2025-11-18T22:54:13.273841,36,22,62,560.2,719.6,758,27,20,37,36,388.0,478.0,677,27
8565521013,1763493092,1954,22,7,True,0,,0,0,,58,8,48,26,10,2025-11-18T22:54:14.464605,47,26,104,593.4,787.4,804,25,25,48,50,422.6,507.2,772,30
8565521012,1763493091,2171,22,7,True,0,,0,0,,58,5,41,28,10,2025-11-18T22:54:15.644349,41,28,64,517.4,693.2,855,25,28,41,58,401.6,533.8,804,32
8565521011,1763493091,2235,22,7,False,0,,0,0,,58,8,18,61,10,2025-11-18T22:54:16.815988,17,61,31,314.6,436.8,540,23,61,18,73,560.4,810.4,1113,56
8565520908,1763493088,2060,22,7,True,0,,0,0,,58,3,48,23,10,2025-11-18T22:54:18.014353,48,23,49,632.4,864.4,1083,18,22,48,33,490.2,679.6,1079,33
8565520816,1763493081,2022,22,7,False,0,,0,0,,58,8,23,50,10,2025-11-18T22:54:19.296545,23,50,44,389.6,519.6,631,20,48,23,75,513.6,694.8,597,50
8565520813,1763493066,1959,22,7,True,0,,0,0,,58,3,50,26,10,2025-11-18T22:54:20.470566,50,26,109,507.0,746.0,657,10,24,51,44,315.4,439.0,363,10
8565520716,1763493078,1630,22,7,True,0,,0,0,,58,3,42,17,10,2025-11-18T22:54:21.661400,39,17,73,524.0,534.2,452,37,17,42,40,351.8,385.4,383,22
8565520713,1763493073,2176,22,7,True,0,,0,0,,58,3,47,23,10,2025-11-18T22:54:22.869034,47,23,106,521.0,752.6,823,30,22,47,40,440.8,640.8,998,20
8565520710,1763493062,1964,22,7,True,0,,0,0,,58,9,41,25,10,2025-11-18T22:54:24.040519,41,25,71,513.4,712.2,749,28,23,41,39,392.4,458.0,517,23
8565520618,1763493077,1941,22,7,False,0,,0,0,,58,8,20,38,10,2025-11-18T22:54:25.242511,20,39,39,376.4,462.2,815,33,38,20,63,581.6,727.0,1030,45
8565520617,1763493077,2096,22,7,True,0,,0,0,,58,3,49,19,10,2025-11-18T22:54:26.441439,49,19,90,497.4,679.2,710,42,17,49,38,370.4,480.0,633,19
8565520613,1763493077,1603,22,0,True,0,,,,,58,13,47,14,10,2025-11-18T22:54:27.664344,47,14,99,514.0,656.6,587,41,13,47,22,306.0,367.6,447,30
8565520603,1763493072,2173,22,7,True,0,,0,0,,58,8,47,26,10,2025-11-18T22:54:28.848494,47,26,90,557.6,727.8,867,46,26,48,35,455.4,651.2,948,34
8565520519,1763493072,2256,22,7,True,0,,0,0,,58,8,55,48,10,2025-11-18T22:54:30.212780,53,48,126,538.0,809.8,678,32,47,55,85,434.4,589.6,739,40
8565520517,1763493072,1973,22,7,True,0,,0,0,,58,8,54,26,10,2025-11-18T22:54:31.398463,54,26,80,538.0,756.0,622,44,25,54,38,396.4,498.2,721,25
8565520512,1763493071,1390,22,0,False,0,,,,,58,19,4,18,10,2025-11-18T22:54:32.674113,2,18,5,388.2,321.8,399,19,17,4,24,413.8,405.4,456,33
8565520411,1763493068,2149,22,7,False,0,,0,0,,58,2,25,49,10,2025-11-18T22:54:33.858871,25,49,47,371.2,487.8,640,15,48,26,109,545.2,730.2,776,33
8565520409,1763493067,2055,22,7,False,0,,0,0,,58,3,25,44,10,2025-11-18T22:54:35.044937,25,44,37,424.0,547.0,890,30,43,26,95,563.8,774.4,910,31
8565520405,1763493066,1876,22,7,False,0,,0,0,,58,8,19,38,10,2025-11-18T22:54:36.245044,19,38,23,393.2,525.8,967,32,38,19,53,533.4,675.6,1017,19
8565520401,1763493061,1865,22,7,False,0,,0,0,,58,3,12,45,10,2025-11-18T22:54:37.447179,11,45,27,367.8,439.0,615,54,45,12,114,559.2,628.6,738,32
8565520319,1763493057,1282,22,7,False,0,,0,0,,58,3,9,31,10,2025-11-18T22:54:38.631530,9,31,9,323.0,385.0,416,11,31,9,51,528.0,585.2,551,47
8565520218,1763493051,2260,22,7,True,0,,0,0,,58,20,48,19,10,2025-11-18T22:54:39.812873,48,19,72,530.6,742.2,911,61,17,48,31,332.6,460.0,548,51
8565520209,1763493057,2060,22,7,False,0,,0,0,,58,9,24,54,10,2025-11-18T22:54:40.999336,24,54,22,388.8,581.2,665,34,53,24,85,537.0,785.6,861,24
8565520110,1763493056,1992,22,0,True,0,,,,,58,3,55,10,10,2025-11-18T22:54:42.218913,54,10,119,473.2,599.0,623,30,9,55,19,276.2,346.0,418,28
8565520108,1763493053,1674,22,7,False,0,,0,0,,58,3,13,44,10,2025-11-18T22:54:43.406780,13,44,21,336.0,373.8,457,25,44,13,83,548.8,662.2,660,26
8565520019,1763493052,2112,22,7,True,0,,0,0,,58,8,26,29,10,2025-11-18T22:54:44.597411,25,29,49,473.8,661.2,811,40,28,26,45,428.4,510.4,853,34
8565520013,1763493047,1433,22,7,False,0,,0,0,,58,,21,31,10,2025-11-18T22:54:45.793891,21,31,34,456.0,435.6,389,22,30,21,51,506.6,537.4,495,30
8565520011,1763493046,2331,22,0,False,0,,,,,58,8,24,62,10,2025-11-18T22:54:47.275412,24,62,20,389.8,553.2,911,24,62,24,71,537.8,823.0,946,50
8565519911,1763493047,1980,22,7,False,0,,0,0,,58,3,19,53,10,2025-11-18T22:54:48.460503,19,53,27,353.8,461.0,573,31,53,19,92,534.0,785.4,720,37
8565519902,1763493043,1910,22,0,True,0,,,,,58,8,47,54,10,2025-11-18T22:54:49.684501,47,54,47,506.0,685.2,470,22,53,48,62,454.6,627.2,675,10
8565519901,1763493042,1885,22,7,True,0,,0,0,,58,8,61,14,10,2025-11-18T22:54:50.869207,61,16,87,542.8,730.4,758,73,11,61,30,328.6,412.8,370,18
8565519806,1763493033,2238,22,7,False,0,,0,0,,58,8,22,44,10,2025-11-18T22:54:52.037747,21,44,44,395.4,464.0,883,44,43,22,101,548.4,695.6,950,22
8565519718,1763493037,2169,22,7,True,0,,0,0,,58,10,36,30,10,2025-11-18T22:54:53.224396,36,30,63,508.2,647.8,874,36,29,36,70,404.2,536.2,722,37
8565519713,1763493036,1501,22,7,False,0,,0,0,,58,8,23,32,10,2025-11-18T22:54:54.416194,23,33,31,403.8,470.2,544,37,31,23,41,545.4,608.6,679,29
8565519709,1763493027,2076,22,7,True,0,,0,0,,58,8,57,20,10,2025-11-18T22:54:55.668414,56,20,102,460.8,607.6,607,21,20,57,28,335.4,427.4,558,25
8565519706,1763493022,2160,22,7,True,0,,0,0,,58,8,54,31,10,2025-11-18T22:54:56.894380,54,31,96,584.0,862.4,973,45,29,54,48,417.0,610.8,666,13
8565519601,1763493031,1836,22,7,True,0,,0,0,,58,8,46,17,10,2025-11-18T22:54:58.083475,46,17,74,545.4,692.2,731,44,16,46,29,332.2,433.4,508,22
8565519518,1763493027,2302,22,7,False,0,,0,0,,58,8,35,56,10,2025-11-18T22:54:59.287066,33,57,73,436.8,610.4,619,13,55,35,100,598.6,889.8,1092,39
8565519517,1763493027,1811,22,7,True,0,,0,0,,58,9,50,14,10,2025-11-18T22:55:00.455421,50,14,83,481.2,606.8,532,35,12,50,19,305.2,391.0,417,37
8565519515,1763493016,2195,22,7,False,0,,0,0,,58,3,21,40,10,2025-11-18T22:55:01.687226,21,40,42,399.0,516.6,793,39,40,21,80,500.6,618.4,839,36
8565519412,1763493007,1883,22,7,False,0,,0,0,,58,,27,44,10,2025-11-18T22:55:03.183452,27,44,44,380.4,481.6,569,23,44,27,60,541.0,693.8,772,38
8565519210,1763493007,1632,22,7,True,0,,0,0,,58,8,52,20,10,2025-11-18T22:55:04.380751,51,20,96,509.4,599.4,477,29,19,52,46,390.4,449.4,486,24
8565519200,1763493018,1958,22,7,False,0,,0,0,,58,3,27,52,10,2025-11-18T22:55:05.576488,27,52,56,407.0,518.6,558,39,51,28,106,578.6,727.4,790,36
8565519113,1763493012,2329,22,7,True,0,,0,0,,58,8,43,23,10,2025-11-18T22:55:06.788835,43,23,60,520.4,766.2,1010,50,23,43,53,363.2,480.2,709,36
8565519112,1763493011,1972,22,7,True,0,,0,0,,58,15,61,33,10,2025-11-18T22:55:08.537074,61,33,91,580.8,826.0,903,45,31,61,58,393.8,521.4,416,15
8565519017,1763493007,2315,22,7,True,0,,0,0,,58,8,63,39,10,2025-11-18T22:55:09.737197,63,39,93,582.8,870.8,1061,29,39,64,59,444.8,677.2,693,28
8565518818,1763493001,1879,22,7,True,0,,0,0,,58,8,39,18,10,2025-11-18T22:55:10.995573,39,18,60,509.2,709.6,752,16,18,42,23,327.4,431.8,565,31
8565518815,1763492998,2122,4,0,True,0,,,,,58,8,59,51,10,2025-11-18T22:55:12.264481,57,53,65,547.6,847.2,614,42,49,60,41,426.2,618.6,598,26
